doi,geo_demographic_source,country_code,geo_demographic_total
10.1016/j.jclinepi.2012.04.012,mendeley,DK,2
10.1016/j.jclinepi.2012.04.012,mendeley,CO,4
10.1016/j.jclinepi.2012.04.012,mendeley,ES,2
10.1016/j.jclinepi.2012.04.012,mendeley,KR,1
10.1016/j.jclinepi.2012.04.012,mendeley,BR,2
10.1016/j.jclinepi.2012.04.012,mendeley,PE,1
10.1016/j.jclinepi.2012.04.012,mendeley,CA,3
10.1016/j.jclinepi.2012.04.012,mendeley,US,2
10.1016/j.jclinepi.2012.04.012,mendeley,AT,1
10.1016/j.jclinepi.2012.04.012,mendeley,FR,1
10.1016/j.jclinepi.2012.04.012,mendeley,ZA,1
10.1016/j.jclinepi.2012.04.012,mendeley,GB,7
10.1128/aem.01583-13,twitter,CH,1
10.1128/aem.01583-13,twitter,US,3
10.1128/aem.01583-13,mendeley,US,2
10.1128/aem.01583-13,mendeley,BR,1
10.1016/j.jhin.2013.02.004,twitter,CA,1
10.1016/j.jhin.2013.02.004,mendeley,DK,1
10.1016/j.jhin.2013.02.004,mendeley,AE,1
10.1016/j.jhin.2013.02.004,mendeley,ZA,1
10.1016/j.jhin.2013.02.004,mendeley,GB,3
10.1016/j.vaccine.2012.10.111,twitter,US,1
10.1016/j.vaccine.2012.10.111,twitter,GB,1
10.1016/j.vaccine.2012.10.111,mendeley,US,1
10.1016/j.vaccine.2012.10.111,mendeley,MY,1
10.1016/j.respol.2013.06.005,twitter,MX,1
10.1016/j.respol.2013.06.005,twitter,ES,4
10.1016/j.respol.2013.06.005,twitter,GB,2
10.1016/j.respol.2013.06.005,mendeley,RU,1
10.1016/j.respol.2013.06.005,mendeley,TW,1
10.1016/j.respol.2013.06.005,mendeley,PT,1
10.1016/j.respol.2013.06.005,mendeley,NL,2
10.1016/j.respol.2013.06.005,mendeley,IE,1
10.1016/j.respol.2013.06.005,mendeley,BR,4
10.1016/j.respol.2013.06.005,mendeley,ES,1
10.1016/j.respol.2013.06.005,mendeley,GB,2
10.1016/j.patrec.2013.01.021,twitter,ES,2
10.1016/j.patrec.2013.01.021,mendeley,PT,1
10.1016/j.patrec.2013.01.021,mendeley,NL,1
10.1016/j.patrec.2013.01.021,mendeley,DZ,1
10.1016/j.patrec.2013.01.021,mendeley,CA,1
10.1016/j.patrec.2013.01.021,mendeley,FR,1
10.1016/j.patrec.2013.01.021,mendeley,ES,3
10.1016/j.patrec.2013.01.021,mendeley,GB,1
10.1017/s0266462313000111,mendeley,AR,1
10.1017/s0266462313000111,mendeley,CA,1
10.1016/j.jbi.2013.06.007,twitter,US,1
10.1016/j.jbi.2013.06.007,twitter,ES,4
10.1016/j.jbi.2013.06.007,mendeley,US,2
10.1016/j.jbi.2013.06.007,mendeley,FR,1
10.1016/j.jbi.2013.06.007,mendeley,DK,1
10.1016/j.jbi.2013.06.007,mendeley,MX,1
10.1016/j.jbi.2013.06.007,mendeley,CA,1
10.1016/j.jbi.2013.06.007,mendeley,CO,1
10.1016/j.jbi.2013.06.007,mendeley,ES,2
10.1016/j.jbi.2013.06.007,mendeley,GB,5
10.1016/j.jbi.2013.06.007,mendeley,BR,1
10.1007/s12263-012-0316-4,twitter,IT,2
10.1007/s12263-012-0316-4,mendeley,DE,1
10.1007/s12263-012-0316-4,mendeley,IN,1
10.1007/s12263-012-0316-4,mendeley,US,1
10.1007/s12263-012-0316-4,mendeley,MY,1
10.1007/s12263-012-0316-4,mendeley,NL,2
10.1007/s12263-012-0316-4,mendeley,CA,1
10.1007/s12263-012-0316-4,mendeley,MX,1
10.1007/s12263-012-0316-4,mendeley,BR,1
10.1016/j.agsy.2012.09.006,mendeley,ID,1
10.1016/j.agsy.2012.09.006,mendeley,KE,3
10.1016/j.agsy.2012.09.006,mendeley,IT,1
10.1016/j.agsy.2012.09.006,mendeley,MX,7
10.1016/j.agsy.2012.09.006,mendeley,BR,1
10.1016/j.agsy.2012.09.006,mendeley,EE,1
10.1016/j.agsy.2012.09.006,mendeley,US,1
10.1016/j.agsy.2012.09.006,mendeley,NL,1
10.1016/j.agsy.2012.09.006,mendeley,AU,1
10.1016/j.agsy.2012.09.006,mendeley,BD,2
10.1016/j.agsy.2012.09.006,mendeley,AT,1
10.1016/j.agsy.2012.09.006,mendeley,GB,2
10.1016/j.agsy.2013.03.003,twitter,MX,1
10.1016/j.agsy.2013.03.003,mendeley,ID,2
10.1016/j.agsy.2013.03.003,mendeley,BJ,1
10.1016/j.agsy.2013.03.003,mendeley,FR,1
10.1016/j.agsy.2013.03.003,mendeley,MX,4
10.1016/j.agsy.2013.03.003,mendeley,CO,1
10.1016/j.agsy.2013.03.003,mendeley,GB,1
10.1016/j.agsy.2013.03.003,mendeley,BR,1
10.1016/j.agsy.2013.03.003,mendeley,KE,7
10.1016/j.agsy.2013.03.003,mendeley,US,1
10.1016/j.agsy.2013.03.003,mendeley,NL,1
10.1016/j.agsy.2013.03.003,mendeley,AU,1
10.1016/j.agsy.2013.03.003,mendeley,BD,1
10.1016/j.agsy.2013.03.003,mendeley,AT,2
10.1016/j.agsy.2013.03.003,mendeley,SY,1
10.1016/j.agsy.2013.03.003,mendeley,CA,2
10.1111/emre.12015,mendeley,DE,1
10.1111/emre.12015,mendeley,PT,1
10.1111/emre.12015,mendeley,PL,1
10.1111/emre.12015,mendeley,AT,1
10.1111/emre.12015,mendeley,TR,1
10.1111/emre.12015,mendeley,BR,1
10.1007/s40273-013-0038-5,mendeley,US,3
10.1097/coh.0b013e32835b6e5a,twitter,GB,1
10.1097/coh.0b013e32835b6e5a,mendeley,IE,1
10.1097/coh.0b013e32835b6e5a,mendeley,US,1
10.1097/coh.0b013e32835b6e5a,mendeley,PE,1
10.1586/14737167.2013.814937,twitter,ES,1
10.1093/humrep/det109,twitter,US,1
10.1093/humrep/det109,mendeley,US,3
10.1093/humrep/det109,mendeley,ES,1
10.3168/jds.2013-6563,twitter,IE,1
10.3168/jds.2013-6563,twitter,GB,1
10.3168/jds.2013-6563,mendeley,VN,1
10.3168/jds.2013-6563,mendeley,NL,2
10.3168/jds.2013-6563,mendeley,FR,1
10.3168/jds.2013-6563,mendeley,CH,1
10.3168/jds.2013-6563,mendeley,CO,1
10.3168/jds.2013-6563,mendeley,AR,1
10.3168/jds.2013-6563,mendeley,BR,1
10.1007/s11116-013-9457-6,mendeley,DE,2
10.1007/s11116-013-9457-6,mendeley,VN,1
10.1007/s11116-013-9457-6,mendeley,AU,1
10.1007/s11116-013-9457-6,mendeley,CO,1
10.1007/s11116-013-9457-6,mendeley,EC,1
10.1007/s11116-013-9457-6,mendeley,ES,1
10.1007/s11116-013-9457-6,mendeley,BE,1
10.1021/es303012r,twitter,US,1
10.1021/es303012r,twitter,GB,1
10.1021/es303012r,mendeley,DE,1
10.1021/es303012r,mendeley,US,1
10.1021/es303012r,mendeley,NL,1
10.1021/es303012r,mendeley,IE,1
10.1021/es303012r,mendeley,CA,2
10.1021/es303012r,mendeley,GB,1
10.1021/es303012r,mendeley,SE,2
10.1093/scipol/scs080,mendeley,PT,1
10.1093/scipol/scs080,mendeley,GB,1
10.1088/1748-9326/8/3/035052,twitter,US,1
10.1088/1748-9326/8/3/035052,twitter,NL,2
10.1088/1748-9326/8/3/035052,twitter,GB,2
10.1088/1748-9326/8/3/035052,mendeley,IL,1
10.1088/1748-9326/8/3/035052,mendeley,SE,2
10.1088/1748-9326/8/3/035052,mendeley,NL,2
10.1088/1748-9326/8/3/035052,mendeley,KE,1
10.1088/1748-9326/8/3/035052,mendeley,DK,1
10.1088/1748-9326/8/3/035052,mendeley,CH,1
10.1088/1748-9326/8/3/035052,mendeley,GB,1
10.1088/1748-9326/8/3/035052,mendeley,BR,1
10.1007/s40273-013-0039-4,twitter,GB,1
10.1007/s40273-013-0039-4,mendeley,GB,1
10.1007/s40273-013-0039-4,mendeley,BR,1
10.1108/aa-06-2013-055,mendeley,US,1
10.1108/aa-06-2013-055,mendeley,NL,1
10.1108/aa-06-2013-055,mendeley,IR,1
10.1108/aa-06-2013-055,mendeley,GB,2
10.1108/aa-06-2013-055,mendeley,MX,1
10.1108/aa-06-2013-055,mendeley,BR,1
10.4103/0975-7406.113306,mendeley,CH,1
10.4103/0975-7406.113306,mendeley,US,1
10.4103/0975-7406.113306,mendeley,EG,1
10.1080/13549839.2012.748732,mendeley,DE,1
10.1080/13549839.2012.748732,mendeley,US,1
10.1080/13549839.2012.748732,mendeley,AU,1
10.1002/asi.22754,twitter,US,1
10.1002/asi.22754,twitter,AR,1
10.1002/asi.22754,twitter,CH,1
10.1002/asi.22754,twitter,MX,1
10.1002/asi.22754,twitter,ES,3
10.1002/asi.22754,twitter,BR,2
10.1002/asi.22754,mendeley,SG,2
10.1002/asi.22754,mendeley,US,2
10.1002/asi.22754,mendeley,SL,1
10.1002/asi.22754,mendeley,MX,1
10.1002/asi.22754,mendeley,CO,1
10.1002/asi.22754,mendeley,AR,1
10.1002/asi.22754,mendeley,ES,4
10.1080/13504851.2012.724158,mendeley,DE,1
10.1080/13504851.2012.724158,mendeley,AT,1
10.1080/13504851.2012.724158,mendeley,BR,1
10.1109/jbhi.2012.2234129,mendeley,FI,1
10.1109/jbhi.2012.2234129,mendeley,LU,1
10.1109/jbhi.2012.2234129,mendeley,BR,4
10.1109/jbhi.2012.2234129,mendeley,GB,4
10.1109/jbhi.2012.2234129,mendeley,MX,2
10.1109/jbhi.2012.2234129,mendeley,DE,2
10.1109/jbhi.2012.2234129,mendeley,CO,1
10.1109/jbhi.2012.2234129,mendeley,ES,2
10.1109/jbhi.2012.2234129,mendeley,RO,1
10.1109/jbhi.2012.2234129,mendeley,SE,1
10.1109/jbhi.2012.2234129,mendeley,PT,6
10.1109/jbhi.2012.2234129,mendeley,US,2
10.1109/jbhi.2012.2234129,mendeley,MY,4
10.1109/jbhi.2012.2234129,mendeley,NL,2
10.1109/jbhi.2012.2234129,mendeley,AU,1
10.1109/jbhi.2012.2234129,mendeley,BD,1
10.1109/jbhi.2012.2234129,mendeley,AT,1
10.1109/jbhi.2012.2234129,mendeley,ZA,1
10.1109/jbhi.2012.2234129,mendeley,TR,1
10.1109/jbhi.2012.2234129,mendeley,CA,2
10.1016/j.envsoft.2013.08.003,mendeley,ID,2
10.1016/j.envsoft.2013.08.003,mendeley,IN,1
10.1016/j.envsoft.2013.08.003,mendeley,RU,1
10.1016/j.envsoft.2013.08.003,mendeley,IT,1
10.1016/j.envsoft.2013.08.003,mendeley,CO,1
10.1016/j.envsoft.2013.08.003,mendeley,BR,2
10.5751/es-05072-180327,twitter,SE,1
10.5751/es-05072-180327,mendeley,NZ,1
10.5751/es-05072-180327,mendeley,DE,2
10.5751/es-05072-180327,mendeley,NO,2
10.5751/es-05072-180327,mendeley,DK,1
10.5751/es-05072-180327,mendeley,CO,1
10.5751/es-05072-180327,mendeley,TW,1
10.5751/es-05072-180327,mendeley,AR,1
10.5751/es-05072-180327,mendeley,PT,1
10.5751/es-05072-180327,mendeley,US,8
10.5751/es-05072-180327,mendeley,NL,3
10.5751/es-05072-180327,mendeley,BR,3
10.5751/es-05072-180327,mendeley,PK,1
10.5751/es-05072-180327,mendeley,GB,2
10.5751/es-05072-180327,mendeley,CZ,1
10.5751/es-05072-180327,mendeley,IT,1
10.5751/es-05072-180327,mendeley,MX,5
10.5751/es-05072-180327,mendeley,ES,2
10.5751/es-05072-180327,mendeley,BE,1
10.5751/es-05072-180327,mendeley,SE,6
10.5751/es-05072-180327,mendeley,MY,2
10.5751/es-05072-180327,mendeley,AU,3
10.5751/es-05072-180327,mendeley,CH,1
10.5751/es-05072-180327,mendeley,ZA,3
10.5751/es-05072-180327,mendeley,CA,3
10.1016/j.respol.2012.11.002,mendeley,DE,1
10.1016/j.respol.2012.11.002,mendeley,CZ,1
10.1016/j.respol.2012.11.002,mendeley,BE,1
10.1016/j.respol.2012.11.002,mendeley,CO,1
10.1016/j.respol.2012.11.002,mendeley,ES,1
10.1016/j.respol.2012.11.002,mendeley,GB,4
10.1016/j.respol.2012.11.002,mendeley,BR,2
10.1016/j.respol.2012.11.002,mendeley,US,1
10.1016/j.respol.2012.11.002,mendeley,CH,2
10.1016/j.respol.2012.11.002,mendeley,AT,3
10.1016/j.respol.2012.11.002,mendeley,FR,1
10.1016/j.respol.2012.11.002,mendeley,PE,1
10.1016/j.respol.2012.11.002,mendeley,TR,1
10.1016/j.respol.2012.11.002,mendeley,CA,1
10.1128/mbio.00650-13,twitter,ES,1
10.1128/mbio.00650-13,twitter,US,9
10.1128/mbio.00650-13,twitter,NL,1
10.1128/mbio.00650-13,twitter,AU,1
10.1128/mbio.00650-13,twitter,FR,1
10.1128/mbio.00650-13,twitter,PK,1
10.1128/mbio.00650-13,twitter,GB,1
10.1128/mbio.00650-13,mendeley,US,1
10.1016/j.apenergy.2013.04.008,mendeley,NZ,1
10.1016/j.apenergy.2013.04.008,mendeley,FR,1
10.1016/j.apenergy.2013.04.008,mendeley,CH,1
10.1016/j.apenergy.2013.04.008,mendeley,SA,1
10.1016/j.apenergy.2013.04.008,mendeley,ES,2
10.1016/j.respol.2013.01.005,twitter,US,1
10.1016/j.respol.2013.01.005,twitter,SE,2
10.1016/j.respol.2013.01.005,mendeley,CZ,1
10.1016/j.respol.2013.01.005,mendeley,NO,1
10.1016/j.respol.2013.01.005,mendeley,MY,1
10.1016/j.respol.2013.01.005,mendeley,NL,3
10.1016/j.respol.2013.01.005,mendeley,BR,6
10.1016/j.respol.2013.01.005,mendeley,CO,1
10.1016/j.respol.2013.01.005,mendeley,ES,2
10.1016/j.respol.2013.01.005,mendeley,SE,2
10.1007/s12053-012-9184-4,mendeley,ID,1
10.1007/s12053-012-9184-4,mendeley,JP,1
10.1007/s12053-012-9184-4,mendeley,IT,2
10.1007/s12053-012-9184-4,mendeley,US,1
10.1007/s12053-012-9184-4,mendeley,IE,1
10.1007/s12053-012-9184-4,mendeley,AT,1
10.1007/s12053-012-9184-4,mendeley,GB,4
10.4067/s0718-27242013000100001,mendeley,CO,1
10.1016/j.worlddev.2012.09.002,mendeley,IT,1
10.1016/j.worlddev.2012.09.002,mendeley,GB,1
10.1016/j.worlddev.2012.09.002,mendeley,US,4
10.1016/j.worlddev.2012.09.002,mendeley,SE,1
10.1093/intqhc/mzt002,mendeley,FI,1
10.1093/intqhc/mzt002,mendeley,SE,1
10.1093/intqhc/mzt002,mendeley,CO,1
10.1093/intqhc/mzt002,mendeley,GB,2
10.1093/intqhc/mzt002,mendeley,CA,1
10.1016/j.aquaculture.2013.02.015,mendeley,PH,1
10.1016/j.aquaculture.2013.02.015,mendeley,PT,1
10.1016/j.aquaculture.2013.02.015,mendeley,NO,3
10.1016/j.aquaculture.2013.02.015,mendeley,DE,3
10.1016/j.aquaculture.2013.02.015,mendeley,IR,1
10.1016/j.aquaculture.2013.02.015,mendeley,FR,1
10.1016/j.aquaculture.2013.02.015,mendeley,GR,1
10.1016/j.aquaculture.2013.02.015,mendeley,MX,1
10.1016/j.aquaculture.2013.02.015,mendeley,GB,1
10.1016/j.aquaculture.2013.02.015,mendeley,BR,1
10.1007/s11187-012-9453-9,mendeley,DE,1
10.1007/s11187-012-9453-9,mendeley,CN,1
10.1007/s11187-012-9453-9,mendeley,IN,2
10.1007/s11187-012-9453-9,mendeley,BR,1
10.1007/s11187-012-9453-9,mendeley,BE,3
10.1007/s11187-012-9453-9,mendeley,DK,1
10.1007/s11187-012-9453-9,mendeley,CO,1
10.1007/s11187-012-9453-9,mendeley,ES,2
10.1007/s11187-012-9453-9,mendeley,SE,1
10.1007/s11187-012-9453-9,mendeley,IT,2
10.1007/s11187-012-9453-9,mendeley,PT,1
10.1007/s11187-012-9453-9,mendeley,NL,1
10.1007/s11187-012-9453-9,mendeley,AU,2
10.1007/s11187-012-9453-9,mendeley,IR,1
10.1007/s11187-012-9453-9,mendeley,GY,1
10.1007/s11187-012-9453-9,mendeley,ZA,1
10.1007/s11187-012-9453-9,mendeley,AT,2
10.1007/s11187-012-9453-9,mendeley,RS,1
10.1007/s11187-012-9453-9,mendeley,GB,2
10.1111/pbi.12025,twitter,DE,1
10.1111/pbi.12025,twitter,GH,1
10.1111/pbi.12025,twitter,GB,2
10.1111/pbi.12025,twitter,AU,1
10.1111/pbi.12025,mendeley,KE,1
10.1111/pbi.12025,mendeley,PL,1
10.1111/pbi.12025,mendeley,US,1
10.1111/pbi.12025,mendeley,GB,1
10.1016/j.nbt.2012.12.001,twitter,DE,3
10.1016/j.nbt.2012.12.001,twitter,ZA,1
10.1016/j.nbt.2012.12.001,twitter,IN,1
10.1016/j.nbt.2012.12.001,twitter,BE,1
10.1016/j.nbt.2012.12.001,twitter,IT,2
10.1016/j.nbt.2012.12.001,twitter,IE,1
10.1016/j.nbt.2012.12.001,twitter,MX,2
10.1016/j.nbt.2012.12.001,twitter,NG,3
10.1016/j.nbt.2012.12.001,twitter,SE,1
10.1016/j.nbt.2012.12.001,twitter,KE,2
10.1016/j.nbt.2012.12.001,twitter,CL,7
10.1016/j.nbt.2012.12.001,twitter,US,24
10.1016/j.nbt.2012.12.001,twitter,AR,1
10.1016/j.nbt.2012.12.001,twitter,NL,2
10.1016/j.nbt.2012.12.001,twitter,AU,3
10.1016/j.nbt.2012.12.001,twitter,CH,1
10.1016/j.nbt.2012.12.001,twitter,GB,5
10.1016/j.nbt.2012.12.001,twitter,FR,7
10.1016/j.nbt.2012.12.001,twitter,PE,1
10.1016/j.nbt.2012.12.001,twitter,CA,6
10.1016/j.nbt.2012.12.001,mendeley,DE,1
10.1016/j.nbt.2012.12.001,mendeley,CZ,1
10.1016/j.nbt.2012.12.001,mendeley,ES,2
10.1016/j.nbt.2012.12.001,mendeley,JP,1
10.1016/j.nbt.2012.12.001,mendeley,IT,1
10.1016/j.nbt.2012.12.001,mendeley,US,1
10.1016/j.nbt.2012.12.001,mendeley,AT,1
10.1016/j.nbt.2012.12.001,mendeley,FR,1
10.1016/j.nbt.2012.12.001,mendeley,CN,1
10.1016/j.nbt.2012.12.001,mendeley,BR,1
10.1016/j.nbt.2013.02.004,mendeley,DE,1
10.1016/j.nbt.2013.02.004,mendeley,CU,1
10.1016/j.nbt.2013.02.004,mendeley,IN,2
10.1016/j.nbt.2013.02.004,mendeley,US,2
10.1016/j.nbt.2013.02.004,mendeley,MY,1
10.1016/j.nbt.2013.02.004,mendeley,ID,1
10.1016/j.nbt.2013.02.004,mendeley,AT,1
10.1016/j.nbt.2013.02.004,mendeley,FR,1
10.1016/j.nbt.2013.02.004,mendeley,CN,1
10.1016/j.nbt.2013.02.004,mendeley,BR,1
10.3390/ijms140714136,twitter,JP,1
10.3390/ijms140714136,mendeley,PH,1
10.3390/ijms140714136,mendeley,ID,1
10.3390/ijms140714136,mendeley,US,1
10.3390/ijms140714136,mendeley,ZA,1
10.3390/ijms140714136,mendeley,DE,2
10.1111/pbi.12055,twitter,NZ,1
10.1111/pbi.12055,twitter,DE,1
10.1111/pbi.12055,twitter,IN,1
10.1111/pbi.12055,twitter,MX,2
10.1111/pbi.12055,twitter,ES,1
10.1111/pbi.12055,twitter,GB,4
10.1111/pbi.12055,twitter,BE,1
10.1111/pbi.12055,twitter,US,5
10.1111/pbi.12055,twitter,NL,1
10.1111/pbi.12055,twitter,AU,2
10.1111/pbi.12055,twitter,CL,1
10.1111/pbi.12055,twitter,EC,1
10.1111/pbi.12055,twitter,CA,1
10.1111/pbi.12055,mendeley,NZ,2
10.1111/pbi.12055,mendeley,KZ,1
10.1111/pbi.12055,mendeley,CN,1
10.1111/pbi.12055,mendeley,ID,1
10.1111/pbi.12055,mendeley,DE,1
10.1111/pbi.12055,mendeley,DK,1
10.1111/pbi.12055,mendeley,FR,1
10.1111/pbi.12055,mendeley,AR,1
10.1111/pbi.12055,mendeley,CL,1
10.1111/pbi.12055,mendeley,IT,1
10.1111/pbi.12055,mendeley,US,1
10.1111/pbi.12055,mendeley,MY,1
10.1111/pbi.12055,mendeley,NL,1
10.1111/pbi.12055,mendeley,EC,1
10.1111/pbi.12055,mendeley,GB,2
10.3109/10408444.2013.842955,twitter,AU,2
10.3109/10408444.2013.842955,twitter,US,5
10.3109/10408444.2013.842955,twitter,CA,1
10.3109/10408444.2013.842955,twitter,GB,1
10.3109/10408444.2013.842955,mendeley,IT,1
10.3109/10408444.2013.842955,mendeley,MX,1
10.3109/10408444.2013.842955,mendeley,US,3
10.1002/jid.1820,mendeley,GB,1
10.1002/jid.1820,mendeley,CO,1
10.1002/jid.1820,mendeley,NL,1
10.1002/jid.1820,mendeley,BR,1
10.1002/wene.60,twitter,SE,1
10.1016/j.jclepro.2013.02.028,mendeley,DK,1
10.1016/j.jclepro.2013.02.028,mendeley,IT,1
10.1016/j.jclepro.2013.02.028,mendeley,CN,1
10.1016/j.jclepro.2013.02.028,mendeley,GB,3
10.1016/j.jclepro.2013.02.028,mendeley,SE,1
10.1016/j.ijsbe.2013.10.001,mendeley,FI,3
10.1016/j.ijsbe.2013.10.001,mendeley,IE,1
10.1016/j.ijsbe.2013.10.001,mendeley,IN,1
10.1016/j.ijsbe.2013.10.001,mendeley,CO,1
10.1007/s10995-012-1207-4,mendeley,AU,1
10.1007/s10995-012-1207-4,mendeley,US,1
10.1007/s10995-012-1207-4,mendeley,CA,1
10.1016/j.jclepro.2013.04.024,mendeley,KR,1
10.1016/j.jclepro.2013.04.024,mendeley,GB,3
10.1016/j.enpol.2012.10.048,twitter,AT,1
10.1016/j.enpol.2012.10.048,mendeley,ID,1
10.1016/j.enpol.2012.10.048,mendeley,CO,1
10.1016/j.enpol.2012.10.048,mendeley,KR,1
10.1016/j.enpol.2012.10.048,mendeley,AU,1
10.1016/j.respol.2013.02.008,mendeley,DE,3
10.1016/j.respol.2013.02.008,mendeley,TW,1
10.1016/j.respol.2013.02.008,mendeley,AE,1
10.1016/j.respol.2013.02.008,mendeley,JP,1
10.1016/j.respol.2013.02.008,mendeley,DK,1
10.1016/j.respol.2013.02.008,mendeley,PL,1
10.1016/j.respol.2013.02.008,mendeley,PT,1
10.1016/j.respol.2013.02.008,mendeley,ES,2
10.1016/j.respol.2013.02.008,mendeley,SE,1
10.1016/j.respol.2013.02.008,mendeley,IN,2
10.1016/j.respol.2013.02.008,mendeley,US,1
10.1016/j.respol.2013.02.008,mendeley,NL,5
10.1016/j.respol.2013.02.008,mendeley,BR,3
10.1016/j.respol.2013.02.008,mendeley,PE,1
10.1016/j.respol.2013.02.008,mendeley,GB,4
10.1016/j.techfore.2013.03.002,mendeley,FI,1
10.1016/j.techfore.2013.03.002,mendeley,CN,1
10.1016/j.techfore.2013.03.002,mendeley,DK,2
10.1016/j.techfore.2013.03.002,mendeley,CO,2
10.1016/j.techfore.2013.03.002,mendeley,ES,1
10.1016/j.techfore.2013.03.002,mendeley,KR,1
10.1016/j.techfore.2013.03.002,mendeley,SE,1
10.1016/j.techfore.2013.03.002,mendeley,IT,2
10.1016/j.techfore.2013.03.002,mendeley,PT,1
10.1016/j.techfore.2013.03.002,mendeley,US,1
10.1016/j.techfore.2013.03.002,mendeley,NL,1
10.1016/j.techfore.2013.03.002,mendeley,AU,1
10.1016/j.techfore.2013.03.002,mendeley,CH,2
10.1016/j.techfore.2013.03.002,mendeley,BR,1
10.1016/j.techfore.2013.03.002,mendeley,FR,1
10.1016/j.techfore.2013.03.002,mendeley,ZA,1
10.1016/j.techfore.2013.03.002,mendeley,GB,3
10.1016/j.ejor.2012.08.015,mendeley,DE,3
10.1016/j.ejor.2012.08.015,mendeley,ID,1
10.1016/j.ejor.2012.08.015,mendeley,PL,3
10.1016/j.ejor.2012.08.015,mendeley,GR,1
10.1016/j.ejor.2012.08.015,mendeley,KR,1
10.1016/j.ejor.2012.08.015,mendeley,BR,6
10.1016/j.ejor.2012.08.015,mendeley,SG,1
10.1016/j.ejor.2012.08.015,mendeley,PT,3
10.1016/j.ejor.2012.08.015,mendeley,US,6
10.1016/j.ejor.2012.08.015,mendeley,NL,1
10.1016/j.ejor.2012.08.015,mendeley,FR,2
10.1016/j.ejor.2012.08.015,mendeley,GB,4
10.1016/j.ejor.2012.08.015,mendeley,UA,1
10.1016/j.ejor.2012.08.015,mendeley,CN,2
10.1016/j.ejor.2012.08.015,mendeley,IN,1
10.1016/j.ejor.2012.08.015,mendeley,IT,2
10.1016/j.ejor.2012.08.015,mendeley,CO,6
10.1016/j.ejor.2012.08.015,mendeley,ES,3
10.1016/j.ejor.2012.08.015,mendeley,BE,5
10.1016/j.ejor.2012.08.015,mendeley,MY,1
10.1016/j.ejor.2012.08.015,mendeley,AU,2
10.1016/j.ejor.2012.08.015,mendeley,AT,2
10.1016/j.ejor.2012.08.015,mendeley,MX,1
10.1016/j.ejor.2012.08.015,mendeley,HR,1
10.1016/j.copbio.2012.09.012,twitter,DE,1
10.1016/j.copbio.2012.09.012,twitter,US,2
10.1016/j.copbio.2012.09.012,twitter,NL,3
10.1016/j.copbio.2012.09.012,twitter,GB,1
10.1016/j.copbio.2012.09.012,mendeley,DE,4
10.1016/j.copbio.2012.09.012,mendeley,IN,3
10.1016/j.copbio.2012.09.012,mendeley,JP,1
10.1016/j.copbio.2012.09.012,mendeley,IT,1
10.1016/j.copbio.2012.09.012,mendeley,MX,1
10.1016/j.copbio.2012.09.012,mendeley,CO,1
10.1016/j.copbio.2012.09.012,mendeley,ES,1
10.1016/j.copbio.2012.09.012,mendeley,GB,2
10.1016/j.copbio.2012.09.012,mendeley,BE,1
10.1016/j.copbio.2012.09.012,mendeley,BR,2
10.1016/j.copbio.2012.09.012,mendeley,PT,2
10.1016/j.copbio.2012.09.012,mendeley,US,1
10.1016/j.copbio.2012.09.012,mendeley,NL,1
10.1016/j.copbio.2012.09.012,mendeley,AT,1
10.1016/j.copbio.2012.09.012,mendeley,FR,1
10.1016/j.copbio.2012.09.012,mendeley,CA,2
10.1016/j.apenergy.2012.01.048,twitter,US,1
10.1016/j.apenergy.2012.01.048,mendeley,DE,1
10.1016/j.apenergy.2012.01.048,mendeley,JP,1
10.1016/j.apenergy.2012.01.048,mendeley,IT,1
10.1016/j.apenergy.2012.01.048,mendeley,ES,2
10.1016/j.apenergy.2012.01.048,mendeley,LV,1
10.1016/j.apenergy.2012.01.048,mendeley,CY,1
10.1016/j.apenergy.2012.01.048,mendeley,NL,1
10.1016/j.apenergy.2012.01.048,mendeley,IR,1
10.1016/j.apenergy.2012.01.048,mendeley,CA,2
10.1016/j.apenergy.2012.01.048,mendeley,EC,1
10.1016/j.apenergy.2012.01.048,mendeley,PK,1
10.1016/j.apenergy.2012.01.048,mendeley,GB,2
10.1093/oep/gpt012,mendeley,FI,1
10.1093/oep/gpt012,mendeley,HU,1
10.1093/oep/gpt012,mendeley,IT,2
10.1093/oep/gpt012,mendeley,US,1
10.1093/oep/gpt012,mendeley,GB,1
10.1016/j.landurbplan.2012.10.011,twitter,BR,2
10.1016/j.landurbplan.2012.10.011,mendeley,DE,2
10.1016/j.landurbplan.2012.10.011,mendeley,CZ,1
10.1016/j.landurbplan.2012.10.011,mendeley,ID,1
10.1016/j.landurbplan.2012.10.011,mendeley,IT,3
10.1016/j.landurbplan.2012.10.011,mendeley,IS,1
10.1016/j.landurbplan.2012.10.011,mendeley,MZ,1
10.1016/j.landurbplan.2012.10.011,mendeley,ES,2
10.1016/j.landurbplan.2012.10.011,mendeley,KR,1
10.1016/j.landurbplan.2012.10.011,mendeley,SE,2
10.1016/j.landurbplan.2012.10.011,mendeley,CL,1
10.1016/j.landurbplan.2012.10.011,mendeley,PT,2
10.1016/j.landurbplan.2012.10.011,mendeley,US,5
10.1016/j.landurbplan.2012.10.011,mendeley,MY,1
10.1016/j.landurbplan.2012.10.011,mendeley,PL,1
10.1016/j.landurbplan.2012.10.011,mendeley,NA,1
